lotid,deviceid,processid,operationid,parameterid,mv,wafer,usl,lsl,ucl,lcl,mean,standard_dev,target_value
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MCP_YEDI1.023,Defect_Density_V3_W_CMP,1.8,17,1.0,0.0,1.0,0.0,0.6584745762711864,0.5100804992565391,0.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MCP_YEDI1.023,Defect_Density_V3_W_CMP,1.26,22,1.0,0.0,1.0,0.0,0.6584745762711864,0.5100804992565391,0.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MCP_YEDI1.023,Defect_Density_V3_W_CMP,1.27,24,1.0,0.0,1.0,0.0,0.6584745762711864,0.5100804992565391,0.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MCP_YEDI1.023,Defect_Density_V3_W_CMP,1.52,3,1.0,0.0,1.0,0.0,0.6584745762711864,0.5100804992565391,0.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.101,Defect_Density_WN_DI,6.01,3,3.6,0.0,3.6,0.0,0.435,0.6446306660811085,0.0
F18090001.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.77,25,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.44,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.28,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.85,12,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F18090001.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.03,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.8,25,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.99,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.82,24,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.82,24,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.23,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.86,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.09,25,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,3.97,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.03,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.39,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.27,12,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.01,17,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.2,22,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.3,24,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.81,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.82,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.09,25,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,22.0,1,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,22.0,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,34.0,12,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,26.0,17,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,21.0,21,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,0.83,3,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_YEDI1.108,Defect_Density_XN_DI,1.0,17,0.8,0.0,0.8,0.0,1.8633000000000004,5.4626788956675565,1.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,32.4,2,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,48.3,4,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530005.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,37.5,2,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,31.6,6,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19040002.F1,SCL19MP0019,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,33.7,2,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,31.0,5,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,31.1,15,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,36.2,5,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,32.2,25,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19040003.F1,SCL19MP0018,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Dns_Line_3Sigma,34.6,2,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530005.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,43.5,3,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530005.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,31.4,10,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530005.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,33.4,13,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530006.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,31.7,5,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530006.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,31.8,15,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,34.0,12,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,32.9,24,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,30.7,11,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,32.2,21,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18070002.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,34.4,7,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18070002.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,38.1,14,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F18070002.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,32.4,21,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19180002.F1,SCL19MP0019_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,36.5,2,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19180002.F1,SCL19MP0019_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,35.0,8,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19160002.F1,SCL17MP0009_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Dns_Line_3Sigma,32.0,22,30.0,0.0,30.0,0.0,21.877049180327877,8.870992629292745,21.0
F19160002.F1,SCL17MP0009_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,49.0,1,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F19160002.F1,SCL17MP0009_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,54.0,8,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F19160002.F1,SCL17MP0009_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,54.0,22,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F19290001.F1,SCL19MP0021_Process_R4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,63.4,1,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F19290001.F1,SCL19MP0021_Process_R4,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,63.5,12,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,45.0,3,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,41.1,12,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,63.0,5,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.430,FICD_AA_Iso_Line_3Sigma,65.0,12,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.427,FICD_AA_Iso_Line_3Sigma,69.5,6,40.0,0.0,40.0,0.0,13.099999999999998,19.89695354396191,13.0
F18150001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_3SIGMA,34.3,1,30.0,0.0,30.0,0.0,7.5950000000000015,3.9540039810316814,7.0
F18220001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,196.0,3,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,177.0,4,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,176.4,3,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,177.5,14,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,175.5,24,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.444,FICD_GC_ISO_LINE_MEAN,201.5,14,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.444,FICD_GC_ISO_LINE_MEAN,179.8,8,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_MTCD1.444,FICD_GC_ISO_LINE_MEAN,178.6,2,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTCD1.444,FICD_GC_ISO_LINE_MEAN,179.4,6,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,197.4,6,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,200.0,5,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,197.4,15,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,197.4,25,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F18190004.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,179.6,2,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F18190004.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.446,FICD_GC_ISO_LINE_MEAN,179.6,10,195.0,180.0,192.0,183.0,187.05000000000007,4.6741828816928885,187.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_MTCD1.645,FICD_M1_Dns_Line_3Sigma,42.2,2,30.0,0.0,30.0,0.0,9.439999999999998,4.994115835906906,9.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MPH_MTCD1.643,FICD_M1_Dns_Line_Mean,280.7,18,335.0,285.0,325.0,295.0,308.20521739130436,9.073489855291653,308.0
F18220001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.490,FICD_M3_Dns_Line_Mean,415.8,2,415.0,345.0,415.0,345.0,371.82499999999993,16.717723575696517,371.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.492,FICD_M3_Dns_Line_Mean,414.0,1,415.0,345.0,415.0,345.0,371.82499999999993,16.717723575696517,371.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.492,FICD_M3_Dns_Line_Mean,415.0,11,415.0,345.0,415.0,345.0,371.82499999999993,16.717723575696517,371.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.492,FICD_M3_Dns_Line_Mean,415.0,21,415.0,345.0,415.0,345.0,371.82499999999993,16.717723575696517,371.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.486,FICD_MIM_Dns_Line_3Sigma,74.6,7,60.0,0.0,60.0,0.0,22.69115384615385,18.743384473954045,22.0
F17530006.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_MTCD1.599,FICD_MIM_Dns_Line_3Sigma,96.0,23,60.0,0.0,60.0,0.0,22.69115384615385,18.743384473954045,22.0
F17530006.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_MTCD1.599,FICD_MIM_Dns_Line_3Sigma,109.8,15,60.0,0.0,60.0,0.0,22.69115384615385,18.743384473954045,22.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Line_3Sigma,92.1,12,80.0,0.0,80.0,0.0,52.91147540983608,12.120641479364492,52.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Line_3Sigma,105.2,3,80.0,0.0,80.0,0.0,52.91147540983608,12.120641479364492,52.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Line_Mean,663.0,3,660.0,540.0,660.0,540.0,615.9795081967212,22.96501089431407,615.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Line_Mean,522.7,12,660.0,540.0,660.0,540.0,615.9795081967212,22.96501089431407,615.0
F17440001.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,109.7,1,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17400007.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,82.1,11,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,88.0,5,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,87.1,15,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,93.7,23,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,86.3,23,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,100.1,3,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_3Sigma,83.6,25,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTCD1.462,FICD_NS_Iso_Space_3Sigma,81.5,11,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F18190004.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.462,FICD_NS_Iso_Space_3Sigma,87.5,4,80.0,0.0,80.0,0.0,64.2327868852459,14.321996274718476,64.0
F18220002.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_MTCD1.464,FICD_NS_Iso_Space_Mean,521.0,2,710.0,540.0,710.0,540.0,589.260655737705,21.53395764363485,589.0
F18190004.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTCD1.434,FICD_RAA_Iso_Space_3Sigma,46.8,2,40.0,0.0,40.0,0.0,20.897619047619052,8.443330757806086,20.0
F19040003.F1,SCL19MP0018,Product Flow 1.8V/3.3V w,MPH_MTCD1.432,FICD_RAA_Iso_Space_Mean,279.0,5,275.0,225.0,265.0,235.0,252.62222222222215,9.682147603823347,252.0
F19040002.F1,SCL19MP0019,Product Flow 1.8V/3.3V w,MPH_MTCD1.432,FICD_RAA_Iso_Space_Mean,275.5,24,275.0,225.0,265.0,235.0,252.62222222222215,9.682147603823347,252.0
F19040002.F1,SCL19MP0019,Product Flow 1.8V/3.3V w,MPH_MTCD1.432,FICD_RAA_Iso_Space_Mean,275.5,24,275.0,225.0,265.0,235.0,252.62222222222215,9.682147603823347,252.0
F17530005.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_MTCD1.432,FICD_RAA_Iso_Space_Mean,284.1,12,275.0,225.0,265.0,235.0,252.62222222222215,9.682147603823347,252.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTCD1.432,FICD_RAA_Iso_Space_Mean,278.4,4,275.0,225.0,265.0,235.0,252.62222222222215,9.682147603823347,252.0
F18070001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,PDE_CLREML1.124,M1_AlCu_Etch_EP,110.0,14,99.0,0.0,99.0,0.0,92.39117647058822,1.9456808480859271,92.0
F18070001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTAG1.229,Overlay_X_CN_Max,117.1,22,110.0,-110.0,110.0,-110.0,36.885185185185186,34.94573088721383,36.0
F19160002.F1,SCL17MP0009_ProcessR4,Product Flow 1.8V/3.3V w,MPH_MTAG1.252,Overlay_X_CS_Max,70.0,2,60.0,-60.0,60.0,-60.0,13.070866141732285,24.534491788889433,13.0
F18070001.F1,SCL18MP0015,Product Flow 1.8V/3.3V w,MPH_MTAG1.234,Overlay_X_GC_Min,-66.4,14,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17440001.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_MTAG1.235,Overlay_X_GC_Min,65.3,13,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTAG1.235,Overlay_X_GC_Min,-60.7,12,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MPH_MTAG1.235,Overlay_X_GC_Min,-65.5,22,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTAG1.235,Overlay_X_GC_Min,-66.9,11,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_MTAG1.235,Overlay_X_GC_Min,-69.5,21,60.0,-60.0,60.0,-60.0,-7.632116788321168,28.23738899753349,-7.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_MTAG1.240,Overlay_X_HN_Max,113.9,2,110.0,-110.0,110.0,-110.0,15.15564516129033,40.625246070387924,15.0
